Date,ACIW,ACLS,ADBE,ADI,ADP,ADSK,AGYS,AMD,ASGN,AZPN,BBSI,BHE,BLKB,CA,CACI,CAMP,CDNS,CEVA,CHKP,CMTL,CPSI,CRM,CRUS,CSGS,CTSH,CVG,CW,DDD,DIOD,DMRC,DOV,DOX,EA,ETN,FORM,GHM,HHS,HSII,HSTM,INTC,IPG,ITW,IVAC,JBL,JKHY,JNPR,KAI,KELYA,KFRC,KFY,LECO,LPSN,LRCX,MAN,MCHP,MDRX,MGRC,MIND,MPWR,MRVL
5/7/2021,38.33000183,41.02000046,488.730011,157.2599945,194.8899994,285.7600098,52.15000153,78.80999756,107.0400009,127.0699997,78.40000153,30.81999969,67.02999878,,264.3099976,289.1099854,129.0500031,52.15999985,119.8700027,23.84000015,31.20999908,216.5,76.59999847,45.49000168,74.81999969,63,132.4900055,19.20999908,74.55999756,30.61000061,152.9100037,76.81999969,142.4199982,147.5200043,38.68999863,14.48999977,5.159999847,42.22999954,25.93000031,57.66999817,33.47000122,238.2799988,5.860000134,54.83000183,156.1300049,27.20000076,185.5599976,26.51000023,60.16999817,67.31999969,133.8999939,51.74000168,630.539978,122.7200012,74.875,16.22999954,82.95999908,228,342.7900085,45.95999908
5/10/2021,38.79000092,38.70000076,479.3800049,150.7899933,194.3999939,276.0499878,49.52000046,75.98999786,105.1399994,128.0599976,79.25,30,66.11000061,,263.7999878,272.3200073,124.1399994,42.40000153,119.8499985,22.72999954,30.26000023,213.8899994,74.87000275,45.93999863,74.01000214,63,129.1499939,17.77000046,70.79000092,28.70000076,153.4499969,76.40000153,140.6499939,147.4199982,36.34999847,14.23999977,5.159999847,41.77000046,25.57999992,55.97000122,32.79000092,239.0599976,5.739999771,53.08000183,158.8600006,27,181.9900055,26.28000069,59.18000031,65.73000336,134.8999939,50.18999863,586.4500122,123.3399963,71.65499878,16.07999992,82.48999786,231,321.8599854,44.31999969
5/11/2021,39.27999878,38.52000046,485.1900024,150.8399963,194.4700012,277.4200134,48.34000015,76.83000183,102.1900024,137.5099945,74.91999817,29.45000076,67.48000336,,259.6199951,282.8999939,125.8300018,45.72999954,117.9300003,22.55999947,30.25,215.5599976,75.51000214,44.84000015,72.63999939,63,125.4000015,24.03000069,71.61000061,31.62999916,150.1900024,74.80000305,141.3600006,145.7599945,35.77999878,14.47000027,5.050000191,41.18000031,25.59000015,55.04000092,32.38999939,236.3699951,5.46999979,53.56000137,156.3099976,26.84000015,176.3699951,25.38999939,57.99000168,64.87000275,132.1199951,51.33000183,592.4299927,123.8499985,72.75499725,16.20000076,82.45999908,226,320.4100037,44.22000122
5/12/2021,38.59000015,35.50999832,472.0899963,146.0500031,189.4400024,269.5400085,45.75,74.63999939,99.69000244,142.4100037,72.55999756,28.85000038,67.98000336,,253.9900055,275.769989,121.7799988,42.47000122,117.7200012,22.62000084,29.72999954,210.5399933,72.27999878,44.15000153,70.73000336,63,121.9700012,21.02000046,69.16999817,30.72999954,146.3999939,72.68000031,139.6699982,143.6900024,33.06999969,14.22000027,5.059999943,40.09000015,25.69000053,53.61999893,31.53000069,231.7899933,5.53000021,50.90000153,155.1100006,25.89999962,169.3800049,25.02000046,56.90000153,63.36999893,127.1500015,49.68999863,557.6699829,120.4499969,69.56999969,16.01000023,81.05000305,220,306.1000061,41.50999832
5/13/2021,39.5,37.06999969,474.1600037,146.6300049,192.5200043,269.7200012,46,73.08999634,100.8499985,140.5,74.25,29.59000015,68.5,,258.8599854,285.8900146,122.0699997,41.04999924,117.8000031,23.57999992,31.30999947,211.8600006,73.36000061,45.47000122,71.29000092,64,126.2399979,20.12000084,70.76999664,28.55999947,149.5700073,75.62000275,139.1300049,145.8000031,33.18999863,14.69999981,4.949999809,41.72000122,26.13999939,54.00999832,32.33000183,237.9499969,5.570000172,52.65999985,157.9799957,26.32999992,173.8699951,25.09000015,59.50999832,66,131.4499969,49.90000153,584.7299805,123.5,71.05999756,16.55999947,82.12000275,214,306.3299866,41.59999847
5/14/2021,39.84000015,38.29999924,486.5599976,149.6100006,194.6399994,277.6300049,48.04999924,74.58999634,102.8000031,146.0099945,74.31999969,30.43000031,69.31999969,,259.9700012,292.1000061,124.2799988,42.74000168,118.9499969,24.10000038,32.36000061,217.6600037,74.55000305,45.65999985,71.01000214,64,127.8700027,22.32999992,71.52999878,30.39999962,151.3999939,77.90000153,138.6199951,148.1600037,33.79999924,15.13000011,5.5,42.36999893,25.87000084,55.34999847,32.52000046,238.5,5.889999866,53.93999863,157.3200073,26.57999992,175.7299957,25.62999916,60.31999969,67.18000031,132.2899933,52.09999847,602.9899902,123.5599976,72.73500061,16.94000053,86.08000183,216,316.519989,43.36000061
5/17/2021,39.86000061,38.15999985,482.7399902,148.1000061,194.5700073,274.7799988,47.18000031,74.65000153,103.2799988,143.9299927,74.55999756,30.30999947,69.66999817,,259.6600037,307.2799988,121.8399963,42.72000122,116.9400024,23.87000084,32.13999939,215.0599976,74.26000214,44.90999985,70.63999939,62.59999847,127.6999969,22.70999908,70.81999969,30.44000053,150.3300018,78.08999634,137.5299988,147.4299927,34.06999969,15.18999958,5.25,42.61999893,25.81999969,55.33000183,32.56999969,237.5500031,5.760000229,54,156.4900055,26.52000046,172.7899933,25.45999908,60.47999954,67.48999786,131.1399994,51.56000137,592.0700073,123.5800018,71.76000214,17.04000092,84.98000336,225,312.2999878,42.81000137
5/18/2021,39.18000031,37.72999954,480.6199951,145.8899994,192.5399933,272.75,47.27999878,74.44000244,101.0599976,141.3300018,74.61000061,30.28000069,69.76999664,,260.25,309.5799866,121.1399994,42.11000061,115.5999985,23.67000008,32.00999832,214.3300018,73.70999908,44.56999969,70.97000122,62.59999847,125.4300003,24.96999931,70.01000214,31.35000038,147.8000031,76.68000031,138.0599976,144.3300018,33.61000061,15.22000027,5.5,41.70000076,26.21999931,54.84000015,32.5,232.6900024,5.730000019,53.49000168,155.6100006,26.29999924,170.9600067,25.42000008,60.38999939,66.16999817,128.3699951,52.66999817,584.8300171,120.3700027,71.21499634,17.30999947,84.12999725,226,309.3999939,42.45000076
5/19/2021,38.90999985,38.88999939,480.4700012,153.1199951,190.8399963,273.9700012,47.06000137,76.23000336,100.6699982,139.3300018,73.69999695,30.54000092,69.19999695,,257.7200012,307.0499878,122.3199997,42.20999908,117.0699997,23.44000053,32.13999939,221.3399963,74.37000275,44.68000031,70.73999786,62.09999847,125.5,24.70999908,72.56999969,30.87000084,147.3699951,76.94000244,138.8800049,142.7599945,34.04000092,14.67000008,5.570000172,41.47000122,26.25,55.36000061,32.59000015,232.2299957,5.739999771,54.18000031,153.5800018,26,168.9100037,24.79000092,59.63999939,65,128.3699951,52.24000168,602.2000122,119.6500015,73.49500275,17.05999947,83.72000122,220,319.7999878,44.50999832
5/20/2021,39.66999817,40.18999863,491.6700134,159.4700012,194.1399994,281.1600037,47.88999939,78.05999756,100.9199982,141.4299927,74.25,30.34000015,70.05000305,,256.4700012,316.019989,125.25,43.25,117.9599991,23.48999977,32.08000183,223.7799988,75.55999756,44.72999954,71.30000305,62.09999847,124.8300018,24.95000076,74.23000336,31.96999931,148.0700073,77.05999756,141.8099976,143.6300049,34.97000122,14.32999992,5.840000153,41.02000046,26.54999924,55.95000076,33.02000046,232.0399933,5.75,54.27000046,155.3800049,26.51000023,164.0500031,24.76000023,59,64.81999969,127.9199982,53.36000061,626.7199707,119.2399979,75.57499695,17.17000008,84.01000214,225,331.9700012,46.25999832
5/21/2021,39.59999847,39.58000183,488.0700073,159.3600006,195.2799988,281.6799927,49.02000046,77.16999817,101.3399963,142.0599976,74.23000336,30.21999931,70.41000366,,257.0400085,324.0700073,123.4599991,42.86999893,118.0899963,23.32999992,32.83000183,222.5800018,75.06999969,44.56000137,71.23999786,62.79999924,126.4899979,27.13999939,74.45999908,32.84999847,148.2700043,77.51999664,140.1699982,143.4299927,34.09000015,14.38000011,5.980000019,41.22000122,26.68000031,56.08000183,33.22000122,231.9900055,5.75,54.34000015,155.5099945,26.72999954,167.1600037,24.95000076,59.70000076,64.61000061,128.1600037,53.04999924,614.0999756,120.2099991,74.90499878,17.18000031,85.81999969,225,324.4400024,46.22000122
5/24/2021,39.93000031,40.65000153,497.8299866,162.5099945,197.0399933,287.480011,50.20999908,77.44000244,102.8799973,144.1699982,75.66000366,30.20999908,70.25,,258.1600037,319.2399902,126.3300018,44.5,119.0299988,23.60000038,31.90999985,226.9900055,76.41000366,44.83000183,71.09999847,,125.9800034,27.90999985,75.29000092,33.22000122,149.4900055,77.77999878,142.0899963,143.6399994,35.02999878,14.31000042,6.099999905,41.81000137,26.61000061,56.95999908,33.33000183,232.0700073,5.739999771,55.34999847,156.8099976,26.84000015,168.2599945,25.29999924,60.59999847,65.5,128.6199951,53.90000153,634.6400146,122.5699997,77.05000305,16.85000038,86.44999695,225,329.8999939,47.61999893
5/25/2021,39.56999969,40.15000153,505.0799866,163.7200012,195.1999969,289.4700012,50.61000061,77.86000061,101.9499969,143.8500061,73.80999756,30.22999954,69.58999634,,255.3500061,319.2399902,127.4899979,44.27999878,118.1999969,23.13999939,31.39999962,227.7100067,77.16000366,44.36000061,71,62.79999924,124.3300018,26.96999931,74.72000122,32.59000015,149,77.55999756,143.2599945,142.8099976,34.61999893,14,6.110000134,42.09999847,26.42000008,56.86999893,32.77000046,232.5700073,5.599999905,55.5,156.4100037,26.57999992,166.5099945,24.85000038,58.90000153,63.75,127.25,53.91999817,640.3699951,121.0299988,77.375,16.59000015,84.19999695,218,331.3500061,48.02999878
5/26/2021,39.31999969,40.63000107,506.980011,163.8800049,194.3800049,292.5100098,52.88999939,78.33999634,102.0400009,140.4400024,74.73999786,30.59000015,70.52999878,,254.3600006,325.2200012,126.8300018,44.79999924,118.2399979,23.54999924,31.87000084,229.6799927,77.45999908,44.43999863,71,62.79999924,125,29.37000084,74.97000122,34.33000183,148.8899994,77.04000092,143.9900055,142.9799957,34.72999954,14.14000034,6.400000095,43.22000122,26.48999977,56.91999817,33.15999985,230.0200043,5.809999943,55.79999924,156.5,26.56999969,167.8500061,25.29999924,61.52000046,64.77999878,128.3000031,54.70999908,638.039978,122.6299973,77.76999664,17.47999954,84.30999756,223,339.0299988,48.61999893
5/27/2021,38.91999817,40.97000122,498.2799988,163.2100067,197.2400055,286.6700134,52.22999954,78.41999817,104.1299973,139.8000031,75.51000214,31.32999992,70.44000244,,254.6499939,326.8299866,127.1299973,44.81999969,116.4499969,24.27000046,32.22000122,225.8300018,77.58999634,44.47999954,71.12000275,62.79999924,126.6999969,30.88999939,75.23000336,34.77999878,150.25,77.94000244,142.9299927,144.5899963,34.68999863,14.10999966,6.5,43.84999847,26.57999992,57.72999954,33.33000183,230.8000031,5.949999809,56.27999878,155.5700073,26.57999992,167.0099945,26.14999962,62.95999908,66.12000275,129.0599976,55.38000107,645.7000122,123.3300018,77.875,17.40999985,85.19000244,230,342.5700073,48.36000061
5/28/2021,38.25999832,41.43999863,504.5799866,164.6000061,196.0200043,285.8599854,50.79000092,80.08000183,103.0899963,136.4700012,74.47000122,30.95000076,70.69000244,,254.9600067,319.0100098,126.9899979,44.86999893,116.9800034,25.29000092,32.36999893,238.1000061,78.06999969,44.04000092,71.55999756,63.5,125.3199997,29.40999985,75.66999817,34.77000046,150.5,78.09999847,142.9299927,145.25,35.25,14.68999958,6.599999905,43.04000092,26.18000031,57.11999893,33.68999863,231.7599945,6.949999809,56.45000076,154.1499939,26.32999992,168.0200043,25.67000008,62.70999908,65.41000366,128.5800018,54.95000076,649.8499756,120.9899979,78.47499847,17.38999939,85.73000336,222,343.1199951,48.29999924
6/1/2021,39,41.68000031,495.9100037,163.6900024,196.7100067,281.2999878,52.20999908,80.80999756,103.9000015,134.8699951,74.51000214,30.79000092,70.66000366,,256.1300049,323.8399963,125.75,44.50999832,115.5699997,23.85000038,33.04999924,236.1999969,76.56999969,43.72000122,71.19000244,63.5,126.5699997,29.04999924,75.58000183,33.77000046,151.1300049,78.48999786,143.6199951,146.2899933,34.84999847,15.31000042,6.550000191,43.88999939,26.52000046,56.88999939,33.99000168,233.2299957,6.71999979,56.45000076,153.8500061,26.43000031,168.9299927,25.79000092,63.75999832,66.56999969,130.9400024,55.15999985,649.039978,122.4499969,77.66000366,17.70999908,86.76000214,221,342.4400024,47.75
6/2/2021,38.81999969,41.20000076,495.769989,164.5,198.4400024,279.6700134,52.34999847,81.97000122,99.83999634,136.1000061,74.01000214,30.67000008,71.68000031,,257.5700073,318.3200073,124.5299988,43.68999863,116.6399994,24.28000069,32.72000122,234.6199951,77.58000183,43.45999908,71.29000092,63.5,124.4199982,32.34000015,75.12000275,33.97999954,151.2400055,78.76000214,141.3999939,145.9700012,34.75,15.02999973,6.519999981,43.72000122,26.12000084,57.47999954,33.93000031,233.6799927,6.429999828,56.63000107,155.5200043,26.46999931,170.8999939,25.37999916,62.74000168,66.45999908,129.3099976,54.49000168,648.9899902,121.9899979,77.74500275,17.67000008,85.12000275,233,343.6300049,47.52000046
6/3/2021,38.77999878,40.06999969,493.1400146,162.0700073,196.9900055,274.4700012,53.25,80.27999878,100.0299988,135.6100006,74.68000031,30.62999916,71.58000183,,256.8599854,315.3299866,123.9400024,43.45000076,117.8099976,24.75,32.74000168,230.8399963,76.68000031,43.22999954,70.80000305,63.5,124.6699982,30.23999977,74.19000244,33.38999939,152.0399933,80.05999756,141.9900055,146.4199982,33.31000137,14.86999989,6.25,43.70000076,26.28000069,56.24000168,34.00999832,234.4199982,6.28000021,56.63999939,155.8000031,26.93000031,169.3800049,25.44000053,62.59000015,66.26000214,129.9199982,54.29000092,635.7800293,122.3099976,75.85500336,18.05999947,83.75,216,335.9400024,47.18000031
6/4/2021,39.13000107,41.50999832,504.5,165.5800018,197.7200012,284.7799988,54.54999924,81.58000183,99.83999634,139.1199951,74.37999725,31.04000092,73.33000183,,259.0899963,316.7099915,126.75,44.06000137,119.9899979,24.52000046,33.13999939,237.4799957,77.63999939,43.27000046,71.5,63.79999924,125.6900024,30,76.73000336,33.63000107,153.1499939,80.61000061,145.2100067,148.5099945,34.90999985,14.67000008,6.349999905,43.83000183,26.38999939,57.36999893,33.74000168,235.8099976,6.190000057,57.81000137,157.8000031,27.79999924,170.3600006,25.23999977,62.61000061,66.79000092,130.7700043,55.22000122,655.3099976,122.7099991,77.69000244,18.07999992,83.90000153,208,347.0299988,48.70000076
6/7/2021,38.70999908,41.54999924,509.4700012,164.4799957,196.7200012,278.8900146,56.83000183,81.34999847,97.94000244,138.1199951,74.59999847,30.95999908,72.59999847,,257.7099915,314.6400146,124.9300003,43.49000168,118.2399979,24.70999908,33.29999924,238.1399994,77.73999786,42.75999832,71.30000305,68.58999634,125,31.36000061,76.18000031,34.54000092,151.6300049,80.68000031,145.7200012,146.8500061,33.77000046,14.77999973,6.300000191,44.90000153,26.69000053,57.09000015,33.43999863,233.4900055,6.5,57.97999954,156.1999969,27.96999931,168.5299988,25.34000015,62.90999985,66.48000336,128.8699951,56.63999939,649.5800171,121.75,76.78500366,18.03000069,85.12000275,212,342.6400146,48.27000046
6/8/2021,39.13999939,41.47999954,509.2000122,164.9100037,198.8800049,278.6600037,58.00999832,80.88999939,100.5599976,138.0599976,74.91999817,31.07999992,75.31999969,,260.0100098,321.0799866,125.2200012,44.22000122,118.9100037,25.65999985,33.43999863,236.4199982,77.06999969,43.09000015,71.44000244,67.88999939,128.1300049,31.13999939,76.38999939,35.5,152.0200043,80.70999908,145.5,147.1199951,33.59999847,14.32999992,6.420000076,45.63999939,26.72999954,57,33.56999969,232.6799927,6.309999943,57.68999863,158.2299957,28.57999992,170.25,25.5,63.72999954,67.56999969,130.3699951,57.20999908,637.5499878,123.6800003,76.30500031,17.97999954,85.5,210,338.6600037,50.72999954
6/9/2021,38.81999969,40.50999832,514.6799927,166.3699951,198.1900024,275.5,55.02999878,79.95999908,100.2300034,138.2100067,75.16000366,30.55999947,74.37999725,,260.6300049,314.4100037,125.1900024,44.34000015,119.6999969,22.12999916,33.56000137,236.0899963,77.95999908,43.54999924,71.25,67.88999939,126.4599991,29.86000061,76.12999725,34.11000061,150.6600037,80.16000366,145.8200073,146.4100037,33.79999924,14.17000008,6.539999962,45.36000061,26.59000015,57,33.52000046,232.3200073,6.070000172,57.29999924,159.7200012,28.47999954,171.1000061,25.12999916,63.06999969,66.54000092,128.8899994,56.75999832,634.0900269,123.1600037,75.90499878,17.95000076,84.18000031,213,340.5100098,50.34999847
6/10/2021,38.54000092,40.95000076,535.5200195,167.3399963,200.0599976,277.5,54.68999863,81.55999756,99.90000153,138.4299927,75.19000244,30.37000084,75.62999725,,264.7099915,313.7200012,128.5099945,44.63000107,120.25,21.37999916,33.59999847,240.1900024,79.25,44.34999847,71.16999817,67.88999939,126.7300034,29.29999924,76.43000031,34.09999847,150.2899933,80.55999756,145.6600037,146.8200073,34.04999924,14.14999962,6.539999962,45.34999847,26.48999977,57.38000107,33.56000137,232.6799927,6.309999943,57.34000015,163.1300049,28.93000031,171.6300049,25.27000046,62.61000061,65.75,128.5299988,58.22000122,640.7700195,123.2600021,76.72000122,18.04999924,83.15000153,213,343.3999939,51.79999924
6/11/2021,39.34000015,41.50999832,541.2600098,167.6000061,199.6499939,277.5100098,56.29000092,81.30999756,101.4599991,139.0599976,75.33000183,30.52000046,76.5,,266.5700073,318.7799988,129.2799988,45.18000031,120.6699982,21.70000076,33.81999969,240.3099976,79.51000214,45.43000031,71.25,67.19000244,128.4700012,29.82999992,77.05000305,34.04000092,151.7599945,80.83999634,146.3899994,146.6300049,33.81999969,14.31999969,6.449999809,45.83000183,26.28000069,57.84999847,34.15999985,232.75,6.260000229,57.88999939,162.5700073,28.67000008,170.7299957,25.17000008,62.65999985,66,128.8899994,59.04999924,642.1099854,122.9899979,77.04499817,18.07999992,84.76000214,212,347.1600037,52.09999847
6/14/2021,39.02000046,41.75,556.9500122,168.4400024,199.1699982,280.519989,56.06999969,81.55000305,101.2099991,139.6900024,75.41999817,30.14999962,76.36000061,,263.8500061,325.2200012,130.9600067,45.66999817,120.9700012,23.68000031,33.86999893,246.2599945,79.76999664,45.29999924,70.79000092,65.09999847,126.8199997,29.35000038,77.61000061,32.84000015,150.3399963,80.66000366,148.5500031,146,34.97999954,14.18000031,6.5,45.91999817,26.28000069,58.18999863,33.63000107,232.4299927,6.800000191,57.43999863,163.3300018,28.51000023,170.7200012,24.96999931,62.84000015,66.55000305,126.6100006,59.20999908,650.2399902,123.0999985,77.87999725,17.57999992,84.33000183,208,351.7900085,53.79999924
6/15/2021,39.02999878,41.68999863,548.460022,167.6199951,199.0299988,276.7600098,54.11000061,80.47000122,102.4100037,139,75.90000153,29.92000008,75.62000275,,265.9400024,323.6099854,129.4600067,45.36999893,119.3700027,23.70000076,34.09999847,242.5800018,79.33000183,45.36999893,70.34999847,65.80000305,126.9800034,27.86000061,77.11000061,31.62000084,151.3699951,80.65000153,144.8000031,147.8500061,34.56999969,14.31999969,6.5,45.90999985,26.79000092,57.99000168,33.74000168,232.0099945,6.849999905,56.65000153,163.9100037,28.29999924,173.6300049,25.31999969,62.84999847,67.58999634,127.9899979,57.31999969,643.4799805,122.9199982,76.97499847,17.70000076,85.40000153,210,345.4100037,53.59000015
6/16/2021,38.70000076,41.41999817,543.3300171,166.0200043,197.2299957,273.7099915,53.93000031,80.11000061,100.9700012,139.2599945,74.65000153,29.45999908,76.43000031,,264.0799866,324.7600098,128.1999969,45.11999893,119.1200027,24.17000008,33.63000107,242.3899994,80.76999664,45.66999817,70.01000214,65.80000305,126,28,77.52999878,31.30999947,149.9900055,79.58999634,142.6000061,146.3699951,35.02999878,14.30000019,6.550000191,45.75999832,26.67000008,57.22000122,33.45000076,227.8999939,6.900000095,56.56000137,164.6100006,28.20999908,173.1399994,25.17000008,61.86000061,67.54000092,125.8899994,57.95999908,638.7399902,122.0100021,76.19499969,17.70999908,82.75,206,343.6799927,54.11000061
6/17/2021,38.66999817,41.13999939,551.3599854,166.2200012,197.5,276.3399963,54.36999893,84.55999756,97.97000122,138.8500061,74.22000122,29.13999939,77.33999634,,263.8299866,319.0100098,130.9100037,45.41999817,119.1100006,23.98999977,33.74000168,244.4299927,80.5,46.40999985,69.16999817,65.80000305,121.9800034,29.02000046,78.26000214,31.95000076,145.7599945,79.23999786,141.9299927,142.6199951,34.84999847,14.22000027,6.550000191,44.84999847,26.65999985,57.18000031,32.43000031,223.0399933,6.929999828,57.83000183,163.1900024,27.75,171.5500031,24.65999985,60.90000153,65.52999878,123.4700012,59.86999893,639.7800293,117.0500031,75.11499786,17.71999931,79.83999634,200,356.0799866,55.11999893
6/18/2021,37.84999847,38.49000168,565.5900269,162.1900024,192.8999939,277.980011,54.38999939,84.65000153,93.18000031,137.0500031,70.93000031,28.70000076,75.86000061,,260.7799988,304.75,130.4700012,43.56000137,118.7399979,25.70000076,33.43999863,242.7799988,79.45999908,45.40000153,68.31999969,65.80000305,120.2699966,27.95000076,75,31.20999908,142.9600067,77.84999847,141.1199951,139.2599945,33.61000061,13.60000038,6.539999962,43.34000015,25.85000038,55.66999817,31.51000023,219.5599976,6.679999828,55.65999985,164.5500031,26.93000031,169.0800018,23.53000069,58.81999969,62.88000107,123.6399994,61.59000015,612.6599731,113.5699997,72.80999756,17.5,78.12999725,193,353.9599915,54.27000046
6/21/2021,38.45000076,38.15999985,567.3499756,164.1499939,196.4700012,283.2200012,54.34000015,82.58999634,95.98000336,138.4400024,71.91999817,28.79999924,77.41000366,,263.0899963,311.8800049,132.1300049,44.27000046,119.25,25.54999924,33.45000076,244.4799957,78.55999756,46.20000076,69.62000275,65.09999847,123.3700027,28.87999916,75.88999939,31.63999939,146.3000031,79.22000122,140.9600067,143.0399933,33.5,13.64999962,6.059999943,43.72000122,26.06999969,55.86999893,32.38999939,223.1100006,6.409999847,56.72000122,166.8500061,27.63999939,172.7899933,24.69000053,60.72000122,65.12000275,127.6900024,60.90999985,618.6199951,117.3399963,73.875,17.95999908,80.09999847,193,354.1099854,54.81999969
6/22/2021,38.08000183,38.61000061,575.7399902,163.6699982,196.7899933,286.0700073,54.27000046,83.58000183,97.40000153,138.5299988,72.77999878,28.54999924,77.83000183,,261.8200073,314.4100037,134.0399933,43.93000031,119.0800018,25.68000031,33.08000183,243.1100006,78.66999817,46.33000183,69.52999878,65.09999847,121.2099991,36.86999893,76.31999969,31.90999985,147.3000031,79.06999969,140.8600006,142.8300018,33.18999863,13.5,6.300000191,44.70000076,26.28000069,55.86999893,31.94000053,223.6199951,6.46999979,56.93999863,165.7100067,27.38999939,172.3000031,24.56999969,61.43000031,71.43000031,128.8099976,61.63999939,621.789978,117.5,72.94000244,18.03000069,79.48000336,200,353.7200012,54.36000061
6/23/2021,37.52000046,38.61999893,574.2299805,163.6300049,195.2299957,283.6700134,55.09999847,83.81999969,96.26000214,137.8200073,73.37999725,28.51000023,78.12999725,,258.7200012,316.480011,133,44.20000076,116.9700012,26.12999916,33.24000168,241.8399963,79.13999939,45.88000107,69.11000061,65.09999847,120.7200012,38.04000092,76.37000275,33.63000107,146.9100037,77.81999969,138.6199951,144.4100037,33.68000031,13.30000019,6.449999809,45.18000031,26.82999992,55.25999832,32.04000092,222.0200043,6.400000095,56.56999969,164.3200073,27.17000008,177.2599945,24.48999977,61.27999878,70.58000183,129.9400024,62.63999939,624.2199707,118.0699997,73.23000336,18.27000046,79.20999908,201,350.0799866,54.52999878
6/24/2021,37.95999908,39.58000183,578.2600098,167.0399933,196.0800018,286.9599915,57.02999878,86.09999847,97.73999786,138.9700012,74.76999664,28.87000084,78.98000336,,257.6499939,329.3599854,135.0200043,46.45000076,116.5899963,26.96999931,33.58000183,243.7700043,80.41000366,46.11999893,69.81999969,65.09999847,121.0400009,38.11999893,78.01000214,33.79000092,147.6799927,77.16999817,138.6499939,145.6499939,35.04999924,13.56999969,6.300000191,45.90000153,27.38999939,56.06999969,32.54999924,222.5599976,6.550000191,57.54999924,164.4499969,27.32999992,183.3600006,24.93000031,61.83000183,72.73000336,131.9900055,63.52999878,635.0200195,120.3300018,74.55999756,18.56999969,80.62999725,206,359.3500061,56.13999939
6/25/2021,38.18999863,39.11999893,579.6599731,167.6600037,197.3600006,288.7399902,55.88999939,85.62000275,98.40000153,140.9499969,76,28.86000061,79.01999664,,260.4200134,290.7200012,134.7599945,46.13999939,116.7300034,26.59000015,32.95999908,241.8699951,82.02999878,47.18000031,70.48999786,65.09999847,122.0800018,39.29999924,77.73999786,33.18000031,149.3099976,78.84999847,138.5899963,146.6900024,35.61999893,13.44999981,6.070000172,46.22000122,28.22999954,55.90999985,32.70999908,222.9299927,6.690000057,57.45000076,166.5899963,27.69000053,178.6499939,25.21999931,62.16999817,73.15000153,132.1600037,64.37999725,630.4400024,122.6600037,74.38500214,18.78000069,81,221,365.6799927,56.29999924
6/28/2021,38.18000031,40.59999847,588.7999878,170.5700073,196.6300049,293.3599854,56.93000031,87.08000183,96.5,140.7299957,74.16000366,28.98999977,78.79000092,,257.9899902,291.1799927,137.1000061,47.68000031,117.9300003,25.57999992,33,244.5700073,82.15000153,46.86999893,70.15000153,65.09999847,119.5400009,40.06000137,79.65000153,32.97000122,148.9900055,78.08000183,142.9799957,146.5,36.54999924,13.81999969,6.269999981,45.34999847,27.57999992,57.47999954,31.86000061,224.6300049,6.809999943,58.24000168,165.2400055,27.68000031,175.2700043,24.30999947,62.04999924,72.20999908,131.9900055,64.95999908,646.960022,119.4400024,76.16000366,18.78000069,80.43000031,205,374.480011,58.59999847
6/29/2021,37.77000046,40.65000153,590.75,171.3999939,197.6199951,297.7399902,56.75,89.51999664,97.08999634,140.5200043,73.02999878,28.61000061,77.59999847,,255.2400055,296.7000122,138.3500061,47.63000107,116.7900009,24.80999947,33.29000092,245.8099976,85.83000183,47.40999985,70.41999817,65.80000305,117.9199982,38.40000153,79.58000183,33.81000137,149.2299957,77.66999817,144.1000061,146.4900055,36.54000092,13.78999996,6.050000191,44.63000107,27.62000084,56.75,31.78000069,223,6.880000114,58.34000015,165.5200043,27.60000038,175.4100037,24.12000084,63.79999924,71.91999817,132.0800018,64.80000305,651.789978,119.0299988,76.41000366,18.68000031,79.72000122,199,377.3999939,58.75999832
6/30/2021,37.13999939,40.41999817,585.6400146,172.1600037,198.6199951,291.8999939,56.86999893,93.93000031,96.93000031,137.5399933,72.61000061,28.45999908,76.56999969,,255.1199951,292.5599976,136.8200073,47.29999924,116.1299973,24.15999985,33.22999954,244.2700043,85.12000275,47.18000031,69.26000214,65.80000305,118.7600021,39.97000122,79.76999664,33.5,150.6000061,77.36000061,143.8300018,148.1799927,36.45999908,13.76000023,5.800000191,44.54999924,27.94000053,56.13999939,32.49000168,223.5599976,6.739999771,58.11999893,163.5099945,27.35000038,176.0899963,23.96999931,62.93000031,72.55000305,131.7100067,63.24000168,650.7000122,118.9100037,74.87000275,18.51000023,81.56999969,194,373.4500122,58.33000183
7/1/2021,37.52000046,39.81000137,584.7299805,169.1699982,199.8099976,293.7000122,56.97999954,93.30999756,98.22000122,141.3300018,73.36000061,28.54000092,77.05000305,,256.8599854,294.8599854,136.9299927,47.11000061,116.7300034,25.78000069,33.27000046,244.9799957,84.15000153,47.02000046,69.83999634,,119.0199966,38.5,79.15000153,33.31000137,150.9600067,78.95999908,142.1399994,150.1699982,36.75,13.69999981,6.010000229,45.02999878,28.04000092,56.00999832,33.15000153,224.6100006,6.699999809,58.06000137,164.5099945,27.29999924,178.5200043,24.25,63.36000061,73.30999756,132.2700043,61.58000183,633.0700073,119.1900024,73.84999847,18.47999954,82.30999756,194,370.1799927,57.38999939
