date,ticker,marketcap
2020-03-30,EOG,20360.3
2020-03-27,EOG,20954.0
2020-03-26,EOG,23008.6
2020-03-25,EOG,23101.7
2020-03-24,EOG,23165.8
2020-03-23,EOG,20104.2
2020-03-20,EOG,20307.9
2020-03-19,EOG,19335.8
2020-03-18,EOG,17321.9
2020-03-17,EOG,17979.7
2020-03-16,EOG,18101.9
2020-03-13,EOG,20255.5
2020-03-12,EOG,18916.8
2020-03-11,EOG,22618.6
2020-03-10,EOG,24213.5
2020-03-09,EOG,21885.2
2020-03-06,EOG,32187.6
2020-03-05,EOG,36011.7
2020-03-04,EOG,37298.0
2020-03-03,EOG,36337.7
2020-03-02,EOG,36587.9
2020-02-28,EOG,36820.8
2020-02-27,EOG,34923.3
2020-02-26,EOG,36767.5
2020-02-25,EOG,38972.4
2020-02-24,EOG,40671.1
2020-02-21,EOG,43172.7
2020-02-20,EOG,44208.3
2020-02-19,EOG,44958.7
2020-02-18,EOG,43358.9
2020-02-14,EOG,43585.8
2020-02-13,EOG,44027.9
2020-02-12,EOG,43853.4
2020-02-11,EOG,43510.1
2020-02-10,EOG,42876.0
2020-02-07,EOG,43254.2
2020-02-06,EOG,44138.4
2020-02-05,EOG,44824.9
2020-02-04,EOG,42829.5
2020-02-03,EOG,41520.5
2020-01-31,EOG,42416.4
2020-01-30,EOG,44109.4
2020-01-29,EOG,43713.8
2020-01-28,EOG,44824.9
2020-01-27,EOG,44586.4
2020-01-24,EOG,46453.9
2020-01-23,EOG,47605.8
2020-01-22,EOG,48338.8
2020-01-21,EOG,48891.5
2020-01-17,EOG,49630.3
2020-01-16,EOG,50625.1
2020-01-15,EOG,50462.2
2020-01-14,EOG,50223.7
2020-01-13,EOG,49752.5
2020-01-10,EOG,50188.8
2020-01-09,EOG,51340.7
2020-01-08,EOG,50811.3
2020-01-07,EOG,51945.7
2020-01-06,EOG,51451.2
2020-01-03,EOG,49444.1
2020-01-02,EOG,48949.6
2019-12-31,EOG,48728.6
2019-12-30,EOG,47931.5
2019-12-27,EOG,48367.9
2019-12-26,EOG,48664.6
2019-12-24,EOG,48757.6
2019-12-23,EOG,48507.5
2019-12-20,EOG,48088.6
2019-12-19,EOG,47268.3
2019-12-18,EOG,46884.4
2019-12-17,EOG,45848.8
2019-12-16,EOG,45325.2
2019-12-13,EOG,43917.4
2019-12-12,EOG,44627.1
2019-12-11,EOG,43440.3
2019-12-10,EOG,43539.2
2019-12-09,EOG,43347.2
2019-12-06,EOG,43027.3
2019-12-05,EOG,41066.7
2019-12-04,EOG,41916.1
2019-12-03,EOG,40013.7
2019-12-02,EOG,41183.1
2019-11-29,EOG,41247.1
2019-11-27,EOG,42090.6
2019-11-26,EOG,41834.7
2019-11-25,EOG,42771.3
2019-11-22,EOG,42463.0
2019-11-21,EOG,42654.9
2019-11-20,EOG,41921.9
2019-11-19,EOG,40956.2
2019-11-18,EOG,41456.5
2019-11-15,EOG,42748.0
2019-11-14,EOG,42090.6
2019-11-13,EOG,42241.9
2019-11-12,EOG,42637.5
2019-11-11,EOG,42945.8
2019-11-08,EOG,43457.8
2019-11-07,EOG,43481.0
2019-11-06,EOG,41549.6
2019-11-05,EOG,42974.9
2019-11-04,EOG,42789.1
2019-11-01,EOG,41314.2
2019-10-31,EOG,40245.8
2019-10-30,EOG,40425.8
2019-10-29,EOG,41697.4
2019-10-28,EOG,41256.1
2019-10-25,EOG,42086.5
2019-10-24,EOG,41790.3
2019-10-23,EOG,41772.9
2019-10-22,EOG,40396.7
2019-10-21,EOG,39287.7
2019-10-18,EOG,37417.9
2019-10-17,EOG,38770.9
2019-10-16,EOG,39589.6
2019-10-15,EOG,40210.9
2019-10-14,EOG,39595.4
2019-10-11,EOG,40210.9
2019-10-10,EOG,40013.5
2019-10-09,EOG,39827.7
2019-10-08,EOG,39909.0
2019-10-07,EOG,40507.1
2019-10-04,EOG,41180.6
2019-10-03,EOG,41134.2
2019-10-02,EOG,40530.3
2019-10-01,EOG,41563.9
2019-09-30,EOG,43096.8
2019-09-27,EOG,43538.1
2019-09-26,EOG,43602.0
2019-09-25,EOG,44577.5
2019-09-24,EOG,45616.9
2019-09-23,EOG,46528.5
2019-09-20,EOG,47033.7
2019-09-19,EOG,47387.9
2019-09-18,EOG,47219.5
2019-09-17,EOG,47161.5
2019-09-16,EOG,49728.0
2019-09-13,EOG,46098.8
2019-09-12,EOG,46267.2
2019-09-11,EOG,47051.1
2019-09-10,EOG,46511.1
2019-09-09,EOG,46453.0
2019-09-06,EOG,44385.9
2019-09-05,EOG,43898.1
2019-09-04,EOG,43880.7
2019-09-03,EOG,43044.6
2019-08-30,EOG,43079.4
2019-08-29,EOG,43247.8
2019-08-28,EOG,42115.5
2019-08-27,EOG,41610.3
2019-08-26,EOG,41952.9
2019-08-23,EOG,41662.6
2019-08-22,EOG,43845.9
2019-08-21,EOG,44838.8
2019-08-20,EOG,44531.1
2019-08-19,EOG,45181.4
2019-08-16,EOG,44083.9
2019-08-15,EOG,43514.9
2019-08-14,EOG,43561.3
2019-08-13,EOG,45593.7
2019-08-12,EOG,45245.3
2019-08-09,EOG,46087.2
2019-08-08,EOG,46662.1
2019-08-07,EOG,45030.4
2019-08-06,EOG,45454.3
2019-08-05,EOG,45872.4
2019-08-02,EOG,47881.5
2019-08-01,EOG,47074.4
2019-07-31,EOG,49820.9
2019-07-30,EOG,49942.7
2019-07-29,EOG,48700.8
2019-07-26,EOG,48915.6
2019-07-25,EOG,49600.3
2019-07-24,EOG,50882.9
2019-07-23,EOG,50830.6
2019-07-22,EOG,50610.1
2019-07-19,EOG,50511.5
2019-07-18,EOG,49577.1
2019-07-17,EOG,49437.9
2019-07-16,EOG,50488.2
2019-07-15,EOG,51503.8
2019-07-12,EOG,52751.5
2019-07-11,EOG,52716.7
2019-07-10,EOG,52612.2
2019-07-09,EOG,51735.9
2019-07-08,EOG,52316.3
2019-07-05,EOG,51399.4
2019-07-03,EOG,50604.3
2019-07-02,EOG,50813.2
2019-07-01,EOG,54022.4
2019-06-28,EOG,54063.0
2019-06-27,EOG,53453.7
2019-06-26,EOG,54022.4
2019-06-25,EOG,52252.4
2019-06-24,EOG,52554.2
2019-06-21,EOG,53604.6
2019-06-20,EOG,53070.7
2019-06-19,EOG,51445.8
2019-06-18,EOG,51242.7
2019-06-17,EOG,49600.3
2019-06-14,EOG,49426.2
2019-06-13,EOG,50192.3
2019-06-12,EOG,49345.0
2019-06-11,EOG,50198.1
2019-06-10,EOG,49443.7
2019-06-07,EOG,49095.5
2019-06-06,EOG,48904.0
2019-06-05,EOG,47604.0
2019-06-04,EOG,48909.8
2019-06-03,EOG,48137.9
2019-05-31,EOG,47517.0
2019-05-30,EOG,48724.1
2019-05-29,EOG,50157.5
2019-05-28,EOG,50552.1
2019-05-24,EOG,50581.1
2019-05-23,EOG,51561.8
2019-05-22,EOG,53918.0
2019-05-21,EOG,55496.4
2019-05-20,EOG,54364.8
2019-05-17,EOG,53981.8
2019-05-16,EOG,55235.3
2019-05-15,EOG,54759.4
2019-05-14,EOG,54747.8
2019-05-13,EOG,54260.4
2019-05-10,EOG,55130.8
2019-05-09,EOG,54689.8
2019-05-08,EOG,54567.9
2019-05-07,EOG,53262.2
2019-05-06,EOG,52948.8
2019-05-03,EOG,52751.5
2019-05-02,EOG,51747.5
2019-05-01,EOG,53301.1
2019-04-30,EOG,55714.1
2019-04-29,EOG,56265.2
2019-04-26,EOG,56775.6
2019-04-25,EOG,59211.8
2019-04-24,EOG,60290.7
2019-04-23,EOG,61833.7
2019-04-22,EOG,62106.3
2019-04-18,EOG,60250.1
2019-04-17,EOG,59072.6
2019-04-16,EOG,59368.4
2019-04-15,EOG,59235.0
2019-04-12,EOG,61085.4
2019-04-11,EOG,57268.7
2019-04-10,EOG,57268.7
2019-04-09,EOG,57175.8
2019-04-08,EOG,57703.7
2019-04-05,EOG,57210.6
2019-04-04,EOG,54333.6
2019-04-03,EOG,54484.4
2019-04-02,EOG,55714.1
2019-04-01,EOG,56230.4
2019-03-29,EOG,55209.5
2019-03-28,EOG,55244.3
2019-03-27,EOG,54867.2
2019-03-26,EOG,54971.6
2019-03-25,EOG,53817.3
2019-03-22,EOG,54339.4
2019-03-21,EOG,56189.8
2019-03-20,EOG,55621.3
2019-03-19,EOG,53875.3
2019-03-18,EOG,53318.5
2019-03-15,EOG,51537.7
2019-03-14,EOG,52025.0
2019-03-13,EOG,51375.3
2019-03-12,EOG,50453.0
2019-03-11,EOG,50035.4
2024-03-08,ETRN,4835.3
2024-03-07,ETRN,4805.0
2024-03-06,ETRN,4813.6
2024-03-05,ETRN,4731.2
2024-03-04,ETRN,4644.5
2024-03-01,ETRN,4640.2
2024-02-29,ETRN,4635.8
2024-02-28,ETRN,4518.7
2024-02-27,ETRN,4518.7
2024-02-26,ETRN,4527.4
2024-02-23,ETRN,4544.8
2024-02-22,ETRN,4592.5
2024-02-21,ETRN,4609.8
2024-02-20,ETRN,4553.4
2024-02-16,ETRN,4562.2
2024-02-15,ETRN,4531.9
2024-02-14,ETRN,4302.3
2024-02-13,ETRN,4319.6
2024-02-12,ETRN,4440.9
2024-02-09,ETRN,4410.6
2024-02-08,ETRN,4432.3
2024-02-07,ETRN,4384.6
2024-02-06,ETRN,4388.9
2024-02-05,ETRN,4345.6
2024-02-02,ETRN,4484.3
2024-02-01,ETRN,4540.6
2024-01-31,ETRN,4414.9
2024-01-30,ETRN,4497.2
2024-01-29,ETRN,4549.2
2024-01-26,ETRN,4596.9
2024-01-25,ETRN,4549.2
2024-01-24,ETRN,4562.2
2024-01-23,ETRN,4592.6
2024-01-22,ETRN,4605.6
2024-01-19,ETRN,4484.3
2024-01-18,ETRN,4445.3
2024-01-17,ETRN,4462.6
2024-01-16,ETRN,4570.9
2024-01-12,ETRN,4726.9
2024-01-11,ETRN,4653.2
2024-01-10,ETRN,4683.6
2024-01-09,ETRN,4644.6
2024-01-08,ETRN,4644.6
2024-01-05,ETRN,4622.9
2024-01-04,ETRN,4484.3
2024-01-03,ETRN,4453.9
2024-01-02,ETRN,4445.3
2023-12-29,ETRN,4410.6
2023-12-28,ETRN,4414.9
2023-12-27,ETRN,4440.9
2023-12-26,ETRN,4479.9
2023-12-22,ETRN,4414.9
2023-12-21,ETRN,4406.3
2023-12-20,ETRN,4358.6
2023-12-19,ETRN,4432.3
2023-12-18,ETRN,4393.3
2023-12-15,ETRN,4332.6
2023-12-14,ETRN,4358.6
2023-12-13,ETRN,4306.6
2023-12-12,ETRN,4246.0
2023-12-11,ETRN,4254.6
2023-12-08,ETRN,4328.3
2023-12-07,ETRN,4241.6
2023-12-06,ETRN,4267.6
2023-12-05,ETRN,4358.6
2023-12-04,ETRN,4358.6
2023-12-01,ETRN,4518.9
2023-11-30,ETRN,4064.0
2023-11-29,ETRN,3960.0
2023-11-28,ETRN,3912.3
2023-11-27,ETRN,3947.0
2023-11-24,ETRN,3968.7
2023-11-22,ETRN,3929.7
2023-11-21,ETRN,3916.7
2023-11-20,ETRN,3934.0
2023-11-17,ETRN,3951.3
2023-11-16,ETRN,3882.0
2023-11-15,ETRN,3890.7
2023-11-14,ETRN,3890.7
2023-11-13,ETRN,3834.4
2023-11-10,ETRN,3765.0
2023-11-09,ETRN,3747.7
2023-11-08,ETRN,3734.7
2023-11-07,ETRN,3821.4
2023-11-06,ETRN,3877.7
2023-11-03,ETRN,3981.7
2023-11-02,ETRN,3942.7
2023-11-01,ETRN,3843.0
2023-10-31,ETRN,3843.0
2023-10-30,ETRN,3804.0
2023-10-27,ETRN,3799.7
2023-10-26,ETRN,3873.4
2023-10-25,ETRN,3791.0
2023-10-24,ETRN,3821.4
2023-10-23,ETRN,3860.4
2023-10-20,ETRN,3843.0
2023-10-19,ETRN,3873.4
2023-10-18,ETRN,4142.0
2023-10-17,ETRN,4172.3
2023-10-16,ETRN,4111.6
2023-10-13,ETRN,4120.3
2023-10-12,ETRN,4124.6
2023-10-11,ETRN,4103.0
2023-10-10,ETRN,4077.0
2023-10-09,ETRN,4172.3
2023-10-06,ETRN,4181.0
2023-10-05,ETRN,4038.0
2023-10-04,ETRN,4025.0
2023-10-03,ETRN,3886.4
2023-10-02,ETRN,3981.7
2023-09-29,ETRN,4059.7
2023-09-28,ETRN,4142.0
2023-09-27,ETRN,4159.3
2023-09-26,ETRN,4025.0
2023-09-25,ETRN,4124.6
2023-09-22,ETRN,4133.3
2023-09-21,ETRN,4042.3
2023-09-20,ETRN,4133.3
2023-09-19,ETRN,4211.3
2023-09-18,ETRN,4133.3
2023-09-15,ETRN,4159.3
2023-09-14,ETRN,4137.6
2023-09-13,ETRN,4133.3
2023-09-12,ETRN,4168.0
2023-09-11,ETRN,4029.3
2023-09-08,ETRN,4098.6
2023-09-07,ETRN,4090.0
2023-09-06,ETRN,4055.3
2023-09-05,ETRN,4155.0
2023-09-01,ETRN,4246.0
2023-08-31,ETRN,4159.3
2023-08-30,ETRN,4176.6
2023-08-29,ETRN,4176.6
2023-08-28,ETRN,4181.0
2023-08-25,ETRN,4181.0
2023-08-24,ETRN,4176.6
2023-08-23,ETRN,4211.3
2023-08-22,ETRN,4198.3
2023-08-21,ETRN,4246.0
2023-08-18,ETRN,4159.3
2023-08-17,ETRN,4176.6
2023-08-16,ETRN,4142.0
2023-08-15,ETRN,4155.0
2023-08-14,ETRN,4142.0
2023-08-11,ETRN,4319.6
2023-08-10,ETRN,4233.0
2023-08-09,ETRN,4306.6
2023-08-08,ETRN,4263.3
2023-08-07,ETRN,4319.6
2023-08-04,ETRN,4207.0
2023-08-03,ETRN,4259.0
2023-08-02,ETRN,4233.0
2023-08-01,ETRN,4332.6
2023-07-31,ETRN,4492.1
2023-07-28,ETRN,4474.8
2023-07-27,ETRN,4379.5
2023-07-26,ETRN,4011.3
2023-07-25,ETRN,4058.9
2023-07-24,ETRN,4054.6
2023-07-21,ETRN,4071.9
2023-07-20,ETRN,4011.3
2023-07-19,ETRN,3989.6
2023-07-18,ETRN,3920.3
2023-07-17,ETRN,3885.7
2023-07-14,ETRN,3825.0
2023-07-13,ETRN,3916.0
2023-07-12,ETRN,3838.0
2023-07-11,ETRN,3790.4
2023-07-10,ETRN,3981.0
2023-07-07,ETRN,4006.9
2023-07-06,ETRN,4037.3
2023-07-05,ETRN,4132.6
2023-07-03,ETRN,4149.9
2023-06-30,ETRN,4141.2
2023-06-29,ETRN,4136.9
2023-06-28,ETRN,4063.3
2023-06-27,ETRN,4015.6
2023-06-26,ETRN,4019.9
2023-06-23,ETRN,3916.0
2023-06-22,ETRN,4015.6
2023-06-21,ETRN,4145.6
2023-06-20,ETRN,4037.3
2023-06-16,ETRN,4080.6
2023-06-15,ETRN,4063.3
2023-06-14,ETRN,4028.6
2023-06-13,ETRN,4024.3
2023-06-12,ETRN,4032.9
2023-06-09,ETRN,3989.6
2023-06-08,ETRN,4080.6
2023-06-07,ETRN,4115.2
2023-06-06,ETRN,4180.2
2023-06-05,ETRN,4115.2
2023-06-02,ETRN,3933.3
2023-06-01,ETRN,3829.3
2023-05-31,ETRN,3695.1
2023-05-30,ETRN,3556.4
2023-05-26,ETRN,2638.1
2023-05-25,ETRN,2555.8
2023-05-24,ETRN,2542.8
2023-05-23,ETRN,2503.8
2023-05-22,ETRN,2499.5
2023-05-19,ETRN,2512.5
2023-05-18,ETRN,2568.8
2023-05-17,ETRN,2482.1
2023-05-16,ETRN,2421.5
2023-05-15,ETRN,2352.2
2023-05-12,ETRN,2360.8
2023-05-11,ETRN,2300.2
2023-05-10,ETRN,2313.2
2023-05-09,ETRN,2252.6
2023-05-08,ETRN,2222.2
2023-05-05,ETRN,2213.6
2023-05-04,ETRN,2118.3
2023-05-03,ETRN,2170.2
2023-05-02,ETRN,2187.6
2023-05-01,ETRN,2182.8
2023-04-28,ETRN,2230.4
2023-04-27,ETRN,2169.8
2023-04-26,ETRN,2083.2
2023-04-25,ETRN,2061.5
2023-04-24,ETRN,2126.5
2023-04-21,ETRN,2065.9
2023-04-20,ETRN,2052.9
2023-04-19,ETRN,2074.5
2023-04-18,ETRN,2113.5
2023-04-17,ETRN,2113.5
2023-04-14,ETRN,2117.8
2023-04-13,ETRN,2135.2
2023-04-12,ETRN,2143.8
2023-04-11,ETRN,2204.5
2023-04-10,ETRN,2217.4
2023-04-06,ETRN,2217.4
2023-04-05,ETRN,2139.5
2023-04-04,ETRN,2126.5
2023-04-03,ETRN,2260.8
2023-03-31,ETRN,2503.3
2023-03-30,ETRN,2351.7
2023-03-29,ETRN,2330.1
2023-03-28,ETRN,2291.1
2023-03-27,ETRN,2273.7
2023-03-24,ETRN,2265.1
2023-03-23,ETRN,2256.4
2023-03-22,ETRN,2325.7
2023-03-21,ETRN,2442.7
2023-03-20,ETRN,2321.4
2023-03-17,ETRN,2291.1
2023-03-16,ETRN,2360.4
2023-03-15,ETRN,2356.0
2023-03-14,ETRN,2503.3
2023-03-13,ETRN,2434.0
2023-03-10,ETRN,2481.6
2023-03-09,ETRN,2516.3
2023-03-08,ETRN,2628.9
2023-03-07,ETRN,2602.9
2023-03-06,ETRN,2620.2
2023-03-03,ETRN,2715.5
2023-03-02,ETRN,2672.2
2023-03-01,ETRN,2641.9
2023-02-28,ETRN,2611.6
2023-02-27,ETRN,2646.2
2023-02-24,ETRN,2698.2
2023-02-23,ETRN,2685.2
2023-02-22,ETRN,2689.5
2023-02-21,ETRN,2641.9
2023-02-17,ETRN,2808.7
2023-02-16,ETRN,2856.4
2023-02-15,ETRN,2886.6
2023-02-14,ETRN,2921.3
2023-02-13,ETRN,2899.6
2023-02-10,ETRN,2955.9
2023-02-09,ETRN,2882.3
2023-02-08,ETRN,2977.5
2023-02-07,ETRN,2977.5
2023-02-06,ETRN,2929.9
2023-02-03,ETRN,3012.2
2023-02-02,ETRN,3124.7
2023-02-01,ETRN,3064.1
2023-01-31,ETRN,3137.7
2023-01-30,ETRN,3072.7
2023-01-27,ETRN,3129.0
2023-01-26,ETRN,3142.0
2023-01-25,ETRN,3077.1
2023-01-24,ETRN,3090.1
2023-01-23,ETRN,3150.6
2023-01-20,ETRN,3003.5
2023-01-19,ETRN,2986.2
2023-01-18,ETRN,3046.8
2023-01-17,ETRN,3116.0
2023-01-13,ETRN,3129.0
2023-01-12,ETRN,3180.9
2023-01-11,ETRN,3111.7
2023-01-10,ETRN,3150.6
2023-01-09,ETRN,3072.7
2023-01-06,ETRN,3068.4
2023-01-05,ETRN,2994.8
2023-01-04,ETRN,2964.5
2023-01-03,ETRN,2899.6
2022-12-30,ETRN,2899.6
2022-12-29,ETRN,2951.6
2022-12-28,ETRN,2873.7
2022-12-27,ETRN,2929.9
2022-12-23,ETRN,2869.3
2022-12-22,ETRN,2782.8
2022-12-21,ETRN,2830.4
2022-12-20,ETRN,2826.1
2022-12-19,ETRN,2834.7
2022-12-16,ETRN,2908.3
2022-12-15,ETRN,3055.4
2022-12-14,ETRN,3150.6
2022-12-13,ETRN,3168.0
2022-12-12,ETRN,3129.0
2022-12-09,ETRN,3064.1
2022-12-08,ETRN,3098.7
2022-12-07,ETRN,3150.6
2022-12-06,ETRN,3432.0
2022-12-05,ETRN,3483.9
2022-12-02,ETRN,3522.8
2022-12-01,ETRN,3592.1
2022-11-30,ETRN,3631.0
2022-11-29,ETRN,3531.5
2022-11-28,ETRN,3401.7
2022-11-25,ETRN,3509.9
2022-11-23,ETRN,3466.6
2022-11-22,ETRN,3540.1
2022-11-21,ETRN,3332.4
2022-11-18,ETRN,3453.6
2022-11-17,ETRN,3436.3
2022-11-16,ETRN,3527.2
2022-11-15,ETRN,3570.4
2022-11-14,ETRN,3553.1
2022-11-11,ETRN,3600.7
2022-11-10,ETRN,3553.1
2022-11-09,ETRN,3384.3
2022-11-08,ETRN,3592.1
2022-11-07,ETRN,3579.1
2022-11-04,ETRN,3479.6
2022-11-03,ETRN,3444.9
2022-11-02,ETRN,3470.9
2022-11-01,ETRN,3427.6
2022-10-31,ETRN,3644.0
2022-10-28,ETRN,3548.8
2022-10-27,ETRN,3483.9
2022-10-26,ETRN,3483.9
2022-10-25,ETRN,3427.6
2022-10-24,ETRN,3436.3
2022-10-21,ETRN,3501.2
2022-10-20,ETRN,3518.5
2022-10-19,ETRN,3574.8
2022-10-18,ETRN,3622.4
2022-10-17,ETRN,3570.4
2022-10-14,ETRN,3419.0
2022-10-13,ETRN,3574.8
2022-10-12,ETRN,3466.6
2022-10-11,ETRN,3410.3
2022-10-10,ETRN,3362.7
2022-10-07,ETRN,3427.6
2022-10-06,ETRN,3505.5
2022-10-05,ETRN,3544.5
2022-10-04,ETRN,3531.5
2022-10-03,ETRN,3375.7
2022-09-30,ETRN,3237.2
2022-09-29,ETRN,3198.3
2022-09-28,ETRN,3284.8
2022-09-27,ETRN,3380.0
2022-09-26,ETRN,3414.6
2022-09-23,ETRN,3514.2
2022-09-22,ETRN,4029.2
2022-09-21,ETRN,3955.6
2022-09-20,ETRN,3998.9
2022-09-19,ETRN,3998.9
2022-09-16,ETRN,3959.9
2022-09-15,ETRN,4120.1
2022-09-14,ETRN,4159.0
2022-09-13,ETRN,4133.1
2022-09-12,ETRN,4254.2
2022-09-09,ETRN,4085.5
2022-09-08,ETRN,3990.2
2022-09-07,ETRN,3925.3
2022-09-06,ETRN,3869.1
2022-09-02,ETRN,3955.6
2022-09-01,ETRN,3912.3
2022-08-31,ETRN,4011.9
2022-08-30,ETRN,3994.6
2022-08-29,ETRN,4085.5
2022-08-26,ETRN,4115.7
2022-08-25,ETRN,4189.3
2022-08-24,ETRN,4228.3
2022-08-23,ETRN,4102.8
2022-08-22,ETRN,4081.1
2022-08-19,ETRN,4202.3
2022-08-18,ETRN,4254.2
2022-08-17,ETRN,4124.4
2022-08-16,ETRN,4133.1
2022-08-15,ETRN,4076.8
2022-08-12,ETRN,4150.4
2022-08-11,ETRN,4137.4
2022-08-10,ETRN,4094.1
2022-08-09,ETRN,3799.8
2022-08-08,ETRN,3773.9
2022-08-05,ETRN,3795.5
2022-08-04,ETRN,3652.7
2022-08-03,ETRN,3752.2
2022-08-02,ETRN,3743.6
2022-08-01,ETRN,3388.5
2022-07-29,ETRN,3397.2
2022-07-28,ETRN,3379.9
2022-07-27,ETRN,3159.2
2022-07-26,ETRN,3167.8
2022-07-25,ETRN,3159.2
2022-07-22,ETRN,2986.1
2022-07-21,ETRN,3020.7
2022-07-20,ETRN,2994.7
2022-07-19,ETRN,2986.1
2022-07-18,ETRN,2908.2
2022-07-15,ETRN,2908.2
2022-07-14,ETRN,2882.2
2022-07-13,ETRN,2912.5
2022-07-12,ETRN,2795.6
2022-07-11,ETRN,2817.3
2022-07-08,ETRN,2903.8
2022-07-07,ETRN,2817.3
2022-07-06,ETRN,2657.2
2022-07-05,ETRN,2730.7
2022-07-01,ETRN,2800.0
2022-06-30,ETRN,2752.4
2022-06-29,ETRN,2843.3
2022-06-28,ETRN,2864.9
2022-06-27,ETRN,2929.8
2022-06-24,ETRN,2877.9
2022-06-23,ETRN,2696.1
2022-06-22,ETRN,2765.4
2022-06-21,ETRN,2925.5
2022-06-17,ETRN,2791.3
2022-06-16,ETRN,2899.5
2022-06-15,ETRN,3072.6
2022-06-14,ETRN,3085.6
2022-06-13,ETRN,3224.1
2022-06-10,ETRN,3423.2
2022-06-09,ETRN,3509.7
2022-06-08,ETRN,3596.3
2022-06-07,ETRN,3713.1
2022-06-06,ETRN,3566.0
2022-06-03,ETRN,3553.0
2022-06-02,ETRN,3574.6
2022-06-01,ETRN,3535.7
2022-05-31,ETRN,3405.8
2022-05-27,ETRN,3483.7
2022-05-26,ETRN,3401.5
2022-05-25,ETRN,3362.6
2022-05-24,ETRN,3306.3
2022-05-23,ETRN,3302.0
2022-05-20,ETRN,3276.0
2022-05-19,ETRN,3276.0
2022-05-18,ETRN,3284.7
2022-05-17,ETRN,3414.5
2022-05-16,ETRN,3241.4
2022-05-13,ETRN,3228.4
2022-05-12,ETRN,3085.6
2022-05-11,ETRN,3098.6
2022-05-10,ETRN,3198.1
2022-05-09,ETRN,3128.9
2022-05-06,ETRN,3345.3
2022-05-05,ETRN,3340.9
2022-05-04,ETRN,3561.6
2022-05-03,ETRN,3479.4
2022-05-02,ETRN,3387.9
2022-04-29,ETRN,3400.8
2022-04-28,ETRN,3569.6
2022-04-27,ETRN,3422.5
2022-04-26,ETRN,3448.4
2022-04-25,ETRN,3392.2
2022-04-22,ETRN,3504.7
2022-04-21,ETRN,3552.3
2022-04-20,ETRN,3742.6
2022-04-19,ETRN,3617.2
2022-04-18,ETRN,3664.8
2022-04-14,ETRN,3552.3
2022-04-13,ETRN,3586.9
2022-04-12,ETRN,3496.0
2022-04-11,ETRN,3465.7
2022-04-08,ETRN,3586.9
2022-04-07,ETRN,3591.2
2022-04-06,ETRN,3617.2
2022-04-05,ETRN,3586.9
2022-04-04,ETRN,3625.8
2022-04-01,ETRN,3764.3
2022-03-31,ETRN,3651.8
2022-03-30,ETRN,3699.4
2022-03-29,ETRN,3690.7
2022-03-28,ETRN,3647.5
2022-03-25,ETRN,3651.8
2022-03-24,ETRN,3582.6
2022-03-23,ETRN,3470.1
2022-03-22,ETRN,3457.1
2022-03-21,ETRN,3522.0
2022-03-18,ETRN,3392.2
2022-03-17,ETRN,3348.9
2022-03-16,ETRN,3344.6
2022-03-15,ETRN,3123.9
2022-03-14,ETRN,3110.9
2022-03-11,ETRN,3219.1
2022-03-10,ETRN,3223.4
2022-03-09,ETRN,3063.3
2022-03-08,ETRN,3085.0
2022-03-07,ETRN,3067.7
2022-03-04,ETRN,3037.4
2022-03-03,ETRN,2998.4
2022-03-02,ETRN,2920.6
2022-03-01,ETRN,2790.8
2022-02-28,ETRN,2773.5
2022-02-25,ETRN,2808.1
2022-02-24,ETRN,2652.3
2022-02-23,ETRN,2721.5
2022-02-22,ETRN,2737.7
2022-02-18,ETRN,3096.7
2022-02-17,ETRN,3265.4
2022-02-16,ETRN,3308.6
2022-02-15,ETRN,3278.4
2022-02-14,ETRN,3226.5
2022-02-11,ETRN,3330.3
2022-02-10,ETRN,3109.7
2022-02-09,ETRN,3157.3
2022-02-08,ETRN,3101.0
2022-02-07,ETRN,3109.7
2022-02-04,ETRN,3170.2
2022-02-03,ETRN,3092.4
2022-02-02,ETRN,3343.2
2022-02-01,ETRN,3477.3
2022-01-31,ETRN,3507.6
2022-01-28,ETRN,3529.2
2022-01-27,ETRN,3490.3
2022-01-26,ETRN,3572.5
2022-01-25,ETRN,3715.2
2022-01-24,ETRN,4493.7
2022-01-21,ETRN,4472.1
2022-01-20,ETRN,4567.2
2022-01-19,ETRN,4675.3
2022-01-18,ETRN,4697.0
2022-01-14,ETRN,4818.1
2022-01-13,ETRN,4640.7
2022-01-12,ETRN,4601.8
2022-01-11,ETRN,4575.9
2022-01-10,ETRN,4528.3
2022-01-07,ETRN,4476.4
2022-01-06,ETRN,4485.0
2022-01-05,ETRN,4381.2
2022-01-04,ETRN,4437.5
2022-01-03,ETRN,4476.4
2021-12-31,ETRN,4472.1
2021-12-30,ETRN,4363.9
2021-12-29,ETRN,4381.2
2021-12-28,ETRN,4407.2
2021-12-27,ETRN,4489.4
2021-12-23,ETRN,4398.5
2021-12-22,ETRN,4351.0
2021-12-21,ETRN,4363.9
2021-12-20,ETRN,4290.4
2021-12-17,ETRN,4290.4
2021-12-16,ETRN,4299.1
2021-12-15,ETRN,4160.7
2021-12-14,ETRN,4117.4
2021-12-13,ETRN,4074.2
2021-12-10,ETRN,4255.8
2021-12-09,ETRN,4268.8
2021-12-08,ETRN,4398.5
2021-12-07,ETRN,4294.7
2021-12-06,ETRN,4251.5
2021-12-03,ETRN,4147.7
2021-12-02,ETRN,4195.3
2021-12-01,ETRN,4056.9
2021-11-30,ETRN,4160.7
