Date,XOM,CVX,COP,SLB,EOG,MPC,PSX,VLO,WMB,BKR,OXY,HES,HAL,KMI,MRO,PXD,APA,DVN,FANG,FTI,HFC,NOV,COG,MUR,NBLX,OKE,HP,NBR,PDCE,MTDR,RIG,SWN,AR,CHK,CNX,CRK,CDEV,SM,RRC,QEP,GPOR,CLR,WLL,OAS,LPI,CPE,SBOW,REI,TPL,OVV,WES,PAA,PSXP,DCP,HESM,ENLC,ETRN,AM
10/16/2019,9765800,3608900,5190700,22004600,4342100,4325600,1865400,2267300,8198400,3471300,5658900,1898800,9417800,17041600,8034200,911900,6636300,6535900,1516900,3552192,,2926300,,2087600,,1915300,1910900,245272,,2125400,13082100,16466500,8802200,,1491900,377900,,4020700,13558600,,,,,,,1201460,69800,3758200,15100,2398220,834400,3692800,,,108100,5011300,1902700,3018900
10/17/2019,9757200,3722400,4364300,15730800,4324000,7049100,1767600,2545300,7695800,4242400,6484300,1202600,13595800,14347900,9794400,1353900,4479100,5714900,1900500,4383456,,4516400,,3228800,,1324600,1836500,225790,,3180500,14943900,21043500,11473000,,2418000,303100,,3482100,7979900,,,,,,,1984100,61400,2947800,12900,2773160,1442900,3946100,,,97700,3362600,1868500,3000400
10/18/2019,13472700,5679900,5160400,17218300,6595300,12749000,3015900,3796200,10633000,0,6972400,1567400,26677300,13167600,12563500,1700900,8684800,5893000,1358600,5203699,,4312800,,2471600,,1772900,1474500,243094,,3016700,14412400,20282600,11300000,,3092300,403900,,3137100,8912800,,,,,,,1612320,42400,1085700,9000,3122520,1392900,3178900,,,70900,2144600,2405700,6056200
10/21/2019,10199300,3926300,6734100,16441100,5603500,4631300,1638800,3227700,11109900,7115800,6592300,1407500,27859700,10712400,7350800,1749000,4809100,5062900,1284200,3723014,,3012700,,2063700,,1314400,1235100,144130,,2807700,13578100,18924300,8350000,,3313500,365900,,4125100,9161100,,,,,,,2369060,59300,1481500,7900,3481600,1039800,2277500,,,61400,3719700,2655000,4861800
10/22/2019,9536000,4095000,6187300,17598700,4476400,3468800,1571400,3087300,8032500,2916400,10472400,1917000,14548100,10341200,9216700,1727100,4799400,6468900,1218600,4660454,,5649900,,2371300,,2900600,1182200,167086,,3256100,17330100,11300600,10479200,,4216100,336500,,4739100,9983100,,,,,,,2114870,41700,1141600,6500,4015220,1281800,2117900,,,45000,4626700,4028400,3961500
10/23/2019,8641800,4148500,5252400,12862300,5533200,5908200,2329600,3534600,7606100,3881000,7655800,2607400,11784100,8392400,9310400,1411300,3654700,10303100,1333500,7543200,,3172400,,2787100,,1687800,1256800,193688,,2325000,15612500,12104100,10865600,,3713000,371700,,4616300,11664300,,,,,,,1093190,42400,1013100,5900,5055320,963900,2501700,,,32600,3326500,2749500,4641700
10/24/2019,9003600,3873900,4552100,11551700,4249800,4898400,3471800,4566300,7089000,3629500,7127000,2092600,9416900,10368000,8002400,1176000,4362600,8312900,1015200,18502848,,4549700,,1858000,,1674900,1238100,142930,,2382200,15970800,16559200,10387600,,3062700,588300,,3070100,18459600,,,,,,,1681000,25500,712800,7200,3905180,757400,2383500,,,69500,4909200,1748400,5767400
10/25/2019,7607200,3369100,3046000,12385700,2398800,6248200,6245900,3899200,8602900,4476300,5270700,1395900,13148300,10813800,10132200,927100,14570000,9456300,961600,6759917,,4139500,,2085600,,1287300,1428900,176350,,2629700,11062500,21178900,10808800,,4072500,374400,,4131000,20275600,,,,,,,1236590,16600,593300,8000,3512100,614500,1827000,,,95000,5264200,2895000,5773300
10/28/2019,11209600,5076300,7574600,12727500,3211400,4748700,4706800,3941700,7113800,4157000,4644400,1664800,12464800,10192300,7489900,1684400,5127300,8878500,1213500,8822822,,4719600,,1820200,,1878000,1496700,171002,,2591400,16117000,21415200,10886800,,5238500,283800,,3257100,12933900,,,,,,,1047910,25800,633300,15500,3528460,698400,2859300,,,50600,3714900,2594300,3751100
10/29/2019,13894400,4548400,8699200,10309100,3939500,7274800,3838400,3259300,11210400,8288500,6373400,1964300,11592000,11717900,8982700,1498300,4761300,8305100,1707800,7952314,,10866400,,2692800,,2352000,1578100,269192,,3587500,32319300,24684500,16226800,,11010100,390400,,3012700,12400400,,,,,,,1324190,22100,900600,19700,3925240,938300,3710800,,,72600,4290800,2313700,8404300
10/30/2019,12840600,4690900,7907800,13940300,3361400,6873400,2286700,4187000,8800700,6093800,5558500,3409300,13151500,13624300,11170900,1550100,4859800,6303300,1786700,6529421,,7245800,,4069500,,2964500,1714000,360700,,7171400,21267500,19498800,21455000,,8496700,386200,,4404000,14568300,,,,,,,1362350,30000,646600,10500,4347100,1071700,2358800,,,103200,2636600,2393200,14313500
10/31/2019,16169100,7177700,6346400,10079200,5272200,15931500,3940600,4396600,16999100,5654300,12515400,2721100,10693300,16191700,11492000,1705800,6712100,5711200,1409000,5198726,,3995700,,7464400,,2631500,1795600,163580,,3931100,17259600,20377000,13613500,,4436900,461800,,4096800,9529900,,,,,,,1776090,20300,766500,24000,13567880,1393000,2391300,,,130100,3020100,3884800,12235900
11/1/2019,14108700,7684700,6483600,11094400,3033100,7377500,2248800,2843000,8401500,4244600,9024800,2370300,11548200,10812200,12586600,1509300,10233500,6601300,1491200,4061971,,3496000,,6150000,,1747300,1363000,161494,,2837000,20740400,18875800,13450400,,3625900,515000,,5454600,11067700,,,,,,,4822920,12900,662100,41500,9623880,893400,2288300,,,84200,1694500,1424000,6764500
11/4/2019,15858200,10348800,5667900,14206000,6808500,6145100,2031600,2482500,11191100,4639400,13452300,3512700,16301100,12401500,13325200,3886400,7326000,12374300,2150000,3523699,,3907300,,6555000,,2153800,1814500,203010,,3955700,24903700,22720400,15298100,,4636700,614000,,7169200,16086700,,,,,,,2861130,114400,1005700,16200,7908940,1701100,5546000,,,228400,1965600,2413400,7082500
11/5/2019,14930400,6971200,7545200,15720300,4412800,7018500,2268900,3286200,15448800,4229300,19344300,2853400,14116000,12327000,14027200,2920700,6280800,11001200,2512500,5300467,,5122800,,6064700,,1613600,1784300,207500,,3214200,16070600,19559800,13886600,,4748100,437400,,4856500,14161200,,,,,,,3917060,34600,1531100,21200,9215520,2414100,5436400,,,78000,5336800,5144700,4697500
11/6/2019,13996500,6104700,5464900,10647900,5247800,5081400,2130300,2529800,11405000,3532500,17042700,2111200,11389800,10078700,18587200,1891800,4776800,10316400,13543100,4220698,,3222700,,3705600,,2005000,1971000,160724,,2386400,19775100,19730400,13230000,,3676800,596400,,5648400,12148500,,,,,,,3560090,57200,1214600,13900,5154480,1574000,3831700,,,69200,5231900,3316200,3789800
11/7/2019,13073800,5440700,9492200,8832400,7641200,5980300,2386400,3220800,9710800,3944100,15278600,3063000,8367700,11991100,16015300,1983100,6139200,8545900,5583200,6047194,,3634600,,4894900,,2083100,1471600,84238,,2443800,15046500,18796300,8283800,,2345700,778100,,3591600,9054200,,,,,,,2507320,79700,2473600,9500,4003640,1614900,4966800,,,63600,7907600,4133100,21866500
11/8/2019,12106000,4249800,4769000,8382200,3136400,4488100,1577600,2678400,15215300,2989000,13610500,2317000,9603400,11920100,15567300,1101200,4338100,5696800,2361000,3899482,,2696700,,2849000,,1755000,1648900,122838,,1853000,13777400,18534700,6303100,,4357800,498000,,2802400,8689600,,,,,,,1958190,56700,1698100,6600,4251180,2143600,2972400,,,55500,6721000,5522000,5847300
11/11/2019,8674000,3870800,3716200,8804100,2905800,2254900,1634300,1901400,8674200,2449300,14584000,1846900,6712900,9692900,11866100,861800,4421600,5730300,3207700,3568186,,2480700,,2163500,,1528500,1035300,103754,,1440800,13809600,25717600,10283800,,3235000,533700,,3732300,11519600,,,,,,,1287710,55700,1507200,14400,2678140,1314500,3663500,,,35500,3118300,4229700,8550400
11/12/2019,13918600,4503600,4939900,11652100,3262000,5518500,2178400,1928200,8502600,3221800,12823100,3238100,6971200,11715600,12289200,1143200,4287900,7759900,2975600,3241190,,2552100,,2065400,,1742900,1595300,185368,,1888400,17712000,23902400,17011900,,2833800,543300,,2932000,8218300,,,,,,,1458920,38600,1199600,11300,2943360,1397300,4046800,,,51200,4649000,5169900,10248900
11/13/2019,11773700,5076400,4644200,9728100,3847700,4325600,1542200,1887200,12945600,2236500,9096500,3775200,7355600,17233300,11414600,982700,3093500,6227300,2145700,2370413,,1611800,,2594900,,1498200,1253900,128382,,2332800,17401100,17760700,17917000,,1535200,700600,,3287300,8533000,,,,,,,1112040,63900,717200,21200,3372560,958600,3999900,,,60500,3395700,2625400,7661400
11/14/2019,11279800,4882800,3971200,14068000,3425200,4440400,1507500,2288100,8826700,2587200,8786400,2187900,6247700,15853600,9465200,1146800,5125500,5818300,1589300,3029376,,2097300,,2152200,,1667400,1623600,95772,,2124800,13025800,25121900,14602700,,2139500,616700,,3253100,10026700,,,,,,,5432020,29900,1068700,18200,2576680,1344900,3108600,,,107800,3098300,2526800,7982000
11/15/2019,11252800,5589600,4261900,9017400,3505300,4468100,1636700,2487600,7442900,4469300,14162200,2356400,9152100,23110500,9164300,1056100,4145200,6862200,2195500,4921862,,2597100,,2313600,,1731500,3253400,122928,,2336200,13322600,18433100,8870000,,2209100,445100,,2095000,8446500,,,,,,,2281950,128400,1061000,12000,3163520,1540900,3808100,,,74100,3703500,3083500,6147600
11/18/2019,10095600,4885300,5793300,11671500,2965800,3310700,1365000,2938000,12688600,10998300,13130200,3511400,8836400,11152000,9683100,905900,4286300,7662000,1717100,3494534,,2296800,,2319800,,1489800,1812400,91222,,2546500,13344700,25956600,12928400,,4303300,694800,,3093500,15258500,,,,,,,2535970,54400,1076500,13500,3727740,1578700,2818200,,,121800,4422400,3076600,5561200
11/19/2019,12605500,8723000,6588000,10174100,3763500,4757000,2781500,3641300,17917200,3622600,12533200,2691100,10244400,11201000,9683200,1107300,2943800,6166100,1618800,3629338,,2082900,,2014700,,1756200,1366600,111354,,3011500,11592600,14316700,10000900,,3458200,751400,,2571100,8125000,,,,,,,1826320,64600,572500,14800,4184100,1723900,3025100,,,83600,6147800,3673100,5797900
11/20/2019,16930700,5903100,10097500,15805500,4027600,8599600,4337000,4590000,15700100,3204800,10302200,2522700,12520300,12223500,13862500,1150300,3123000,6380900,1591600,4714618,,2756500,,2671000,,1738200,2063700,137530,,2547500,23425800,34581200,14146800,,4085500,407600,,3966900,11621100,,,,,,,2061460,40700,1040500,17900,3714120,1248600,4423900,,,65800,3053800,4336800,12588500
11/21/2019,14080900,5810900,10527300,11451700,4147700,3842000,2401300,3127700,14929400,3067800,9308900,1760900,10522600,11577400,11167500,1539700,4423300,7108000,3014900,3134477,,2755700,,2107300,,1661800,2436000,135586,,2949200,19832700,20792900,11091400,,4617500,329000,,3062700,12879000,,,,,,,2274810,29400,547900,20100,2929140,1779600,5062600,,,58000,4268700,2164100,10689400
11/22/2019,12143600,4786800,6575300,7515000,2903300,2379300,2261000,2877500,9703000,3481100,9467200,2501000,7404000,9727400,15753100,1318400,3442000,4324300,1748100,4812998,,2378900,,2481500,,1455600,2138700,113576,,2695300,14011900,23568400,10599600,,3565800,349600,,3121800,17136800,,,,,,,1350740,44400,426100,13700,2184880,1527100,2343200,,,30800,2153700,2107500,7224400
11/25/2019,10670000,7390000,7721200,8711700,3129200,6855800,2758900,3027400,8603400,3678500,10264400,2995100,7804800,14192100,18262800,1951100,4438400,7193200,2119600,5038925,,4657000,,2646300,,1214300,2297200,103322,,2342900,15075100,21435400,7768200,,3705000,440600,,2696500,10517300,,,,,,,1256160,64200,659900,11300,2840200,1076700,2722500,,,88900,1806000,2422800,6313000
11/26/2019,15457000,10053100,8151100,9578300,3320000,9866700,4118100,4971000,10252500,7738700,13362000,3760600,10678100,23962500,18954100,1578900,4699100,6717600,2149300,5555290,,4190400,,1696800,,2062700,9041900,110014,,1663300,15144100,29449400,10753200,,3157900,553300,,2597200,12003700,,,,,,,1492840,99100,1481000,15800,3341240,820600,3089400,,,56000,2827600,2800800,3710600
11/27/2019,8393900,4106100,5998400,6538200,2346500,4197100,2290500,3016700,9131400,3115500,7058500,2531100,9061900,12139500,9950700,1229900,4219300,3221600,1881400,4610726,,2557300,,1185500,,1740100,2641000,81706,,1554500,12393500,24599600,6284600,,2377600,399500,,2089300,5227300,,,,,,,861430,37900,541100,23700,2485580,3763400,6602200,,,49800,2728000,1692100,4864000
11/29/2019,7980800,3271000,2707100,5445400,1497600,3545100,1105700,1716800,4829000,1993600,4664000,1575600,6437400,7196200,7395400,783900,3198100,2392100,946200,2544595,,1982600,,1182000,,967400,1490900,42820,,936000,5999100,12056500,3838500,,1675800,216400,,1478600,5303200,,,,,,,875870,21100,580900,2800,1595980,531200,1463600,,,31300,963300,1125400,2652900
12/2/2019,11116900,5195200,7171500,8583000,3938000,4327700,2418300,3172900,8354400,3491400,10829600,2583400,10234100,10745800,12638700,1356000,22790200,4867500,1677200,4451059,,7754200,,2429500,,1913500,1884900,114428,,2486200,12049500,15931400,8535800,,4312900,557300,,3483700,11432500,,,,,,,970750,33200,768800,23000,3531740,1208400,5590300,,,65600,4000600,2451800,5180400
12/3/2019,12245800,6135800,6110000,10351800,4555500,5006900,4128900,3345700,13590300,5252300,11535400,2570800,13049600,13395000,10529400,1912700,15116900,4483700,1800300,5341056,,5253500,,2736100,,1683200,2012000,101044,,2873500,10442300,16888200,9243600,,3521400,414800,,2958700,10125900,,,,,,,1528100,26900,542700,15800,4269700,977000,4356900,,,63000,4092000,2789700,6299600
12/4/2019,11049700,5706700,8036700,9780100,5310600,3884100,2128900,3898000,9406600,4406600,10537700,3054600,12904400,11296000,12498100,1836500,10407600,6375200,2598900,5628672,,2826900,,2919100,,1840700,1692600,121292,,2747600,22488100,17752300,9504000,,5099700,394400,,2647800,8428200,,,,,,,965110,45100,645100,25900,4641640,2745400,5633200,,,99900,2884700,2295000,6890500
12/5/2019,13109000,5517500,5047000,6836700,3480500,3205200,1688600,3136100,15031500,2855600,9214900,1800600,10274500,17301800,10411700,1326900,7503500,5175000,2013700,4148256,,2184700,,2870500,,1315600,1236700,109980,,3267000,16483300,20561500,8531500,,6518700,340200,,3230000,12239200,,,,,,,1465120,28400,602600,6200,3043900,2491200,4165400,,,89400,2849400,5001400,4483000
12/6/2019,13710800,6735300,8311100,8525400,4368000,3970100,2142600,3825100,14488900,5339700,10411500,2224500,13910800,11642300,11114900,1558900,10085700,5310200,2031900,7950701,,2608900,,2905200,,1541200,1569600,234162,,3330300,22744200,27115900,7554400,,3061200,279100,,4142500,11352800,,,,,,,1366720,57700,968600,12200,5508100,980000,2503000,,,77400,3267100,2629600,5404800
12/9/2019,12397700,4736100,5256500,8713500,3752000,5609600,1585300,3172400,10747700,4963500,17193200,3031500,12210900,12351100,9062800,1509000,8725700,4508700,1781600,3600173,,2658500,,2405300,,1567900,1168100,161836,,3269200,12709400,25314200,23978900,,3095300,478200,,5057400,15380300,,,,,,,1054950,45300,454100,11300,2707340,1483200,4283900,,,91500,4999700,4609800,15019800
12/10/2019,14281800,4886800,4630200,9497000,3646900,3993900,2215800,2858300,8633400,8649500,12617600,1777700,13220800,12785800,8362600,1458200,6271100,5087100,1710000,3978912,,2657000,,1859100,,1952600,1457500,164450,,1933200,12495300,14909200,11808700,,3933700,501400,,2285400,8903700,,,,,,,998470,12400,988800,9000,3074960,2605600,5074300,,,215100,14935500,6748500,10972000
12/11/2019,13748400,7039600,3959200,15742800,3158900,7712000,1652500,3049700,10547000,7882000,7861100,1354900,13972800,9534700,7991400,1219600,4714700,3583600,3193800,4471488,,2182900,,1350600,,1920100,1391300,95402,,1591000,10466900,13774600,7294700,,2098100,301600,,2510400,8457000,,,,,,,736250,30600,940200,19400,3257200,1771500,4430100,,,113500,5403700,4919300,6687600
12/12/2019,17068500,6462000,5162700,13609000,3754800,4380500,1618800,2495400,14161700,7255400,9477300,2677600,16237100,15906200,10807400,1436100,6291000,5833000,1660500,4383590,,3365800,,2686700,,2120200,1697900,117818,,2733600,14273400,23889600,12486600,,3840000,383700,,7615000,14407100,,,,,,,937310,68200,1022700,12800,4956640,1425800,3689000,,,108100,5731300,6969200,10251600
12/13/2019,12274500,4863400,6965000,11981100,2728900,4836600,1621900,2456400,9795900,4890600,9886500,1655500,14103500,13741300,9678600,1684100,5355700,4573600,1272000,4881811,,4355600,,2261500,,2410800,1260900,98970,,2591300,23280600,26723100,13718500,,3701400,891500,,3956800,13618400,,,,,,,969780,27500,799300,21500,5192520,1074200,4658800,,,115200,6585400,5274200,6790300
12/16/2019,15208700,5619300,5590000,12149000,6744500,8166000,2097700,3878000,17778600,5239300,9572400,3467600,13360600,11817600,10286400,1899600,5108200,11448300,2780200,3358387,,2669400,,2470400,,1690500,1166200,286014,,3366700,18583400,41679700,12371300,,3677800,446700,,6856300,12936400,,,,,,,1870000,66600,1055600,21800,5659260,1387000,4284000,,,445400,3012700,3776600,5969900
12/17/2019,14450700,6755500,6211100,9658500,5506500,5519400,2672000,2971900,13414300,4806600,13579300,2181100,24723100,10447200,11856400,1409600,4172200,5364000,1904100,4000954,,2790300,,1848600,,2004800,1518500,151724,,2226400,16733700,29417200,11824500,,4338400,366000,,4359200,11265000,,,,,,,1327490,83100,1184000,21200,5027700,1957300,6393100,,,236600,8798900,4527400,10009800
12/18/2019,13652300,7496700,5598400,9204400,7742700,4787000,3074800,4334300,16494100,5406800,9412200,2877100,14949200,16324100,12425000,1798700,5604100,9021700,1594900,4954253,,2872200,,1751600,,3682800,1410400,165806,,2499500,15152700,30797700,8658600,,3456800,405900,,2502900,11948200,,,,,,,1333500,44400,1500200,23600,5257020,1895400,4905200,,,292000,12471100,4498000,8169400
12/19/2019,13273200,6220300,5197100,7048600,6791700,5252100,1850500,2782300,18020100,4404500,7469200,2428500,13319500,8582900,11183100,1453900,3888600,7107400,2108400,5885376,,3192400,,2060400,,2297600,1444200,268334,,4619000,12522300,25697000,8370700,,3938100,630300,,2299500,11118500,,,,,,,1201610,51900,1187800,31600,2545360,1565200,4620400,,,338000,8637300,2764300,12293400
